Type,Parent,SKU,Name,Regular price,Published,Tax status,In stock?,Stock,Visibility in catalog,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Categories,Description,Allow customer reviews
variation,SNK-83,SNK-83-41-Femme-Crème,Yeezy 500 High - Femme / 41 / Crème,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,41,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-41-Femme-Noir,Yeezy 500 High - Femme / 41 / Noir,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,41,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-42-Femme-Blanc,Yeezy 500 High - Femme / 42 / Blanc,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,42,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-42-Femme-Crème,Yeezy 500 High - Femme / 42 / Crème,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,42,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-83,SNK-83-42-Femme-Noir,Yeezy 500 High - Femme / 42 / Noir,210,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,42,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-27-Enfant-Blanc,Yeezy 350 V1 - Enfant / 27 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,27,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-27-Enfant-Crème,Yeezy 350 V1 - Enfant / 27 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,27,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-27-Enfant-Noir,Yeezy 350 V1 - Enfant / 27 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,27,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-28-Enfant-Blanc,Yeezy 350 V1 - Enfant / 28 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,28,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-28-Enfant-Crème,Yeezy 350 V1 - Enfant / 28 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,28,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-28-Enfant-Noir,Yeezy 350 V1 - Enfant / 28 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,28,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-29-Enfant-Blanc,Yeezy 350 V1 - Enfant / 29 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,29,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-29-Enfant-Crème,Yeezy 350 V1 - Enfant / 29 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,29,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-29-Enfant-Noir,Yeezy 350 V1 - Enfant / 29 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,29,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-30-Enfant-Blanc,Yeezy 350 V1 - Enfant / 30 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,30,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-30-Enfant-Crème,Yeezy 350 V1 - Enfant / 30 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,30,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-30-Enfant-Noir,Yeezy 350 V1 - Enfant / 30 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,30,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-31-Enfant-Blanc,Yeezy 350 V1 - Enfant / 31 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,31,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-31-Enfant-Crème,Yeezy 350 V1 - Enfant / 31 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,31,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-31-Enfant-Noir,Yeezy 350 V1 - Enfant / 31 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,31,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-32-Enfant-Blanc,Yeezy 350 V1 - Enfant / 32 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,32,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-32-Enfant-Crème,Yeezy 350 V1 - Enfant / 32 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,32,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-32-Enfant-Noir,Yeezy 350 V1 - Enfant / 32 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,32,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-33-Enfant-Blanc,Yeezy 350 V1 - Enfant / 33 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,33,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-33-Enfant-Crème,Yeezy 350 V1 - Enfant / 33 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,33,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-33-Enfant-Noir,Yeezy 350 V1 - Enfant / 33 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,33,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-34-Enfant-Blanc,Yeezy 350 V1 - Enfant / 34 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,34,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-34-Enfant-Crème,Yeezy 350 V1 - Enfant / 34 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,34,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-34-Enfant-Noir,Yeezy 350 V1 - Enfant / 34 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,34,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-35-Enfant-Blanc,Yeezy 350 V1 - Enfant / 35 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,35,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-35-Enfant-Crème,Yeezy 350 V1 - Enfant / 35 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,35,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-35-Enfant-Noir,Yeezy 350 V1 - Enfant / 35 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,35,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-36-Enfant-Blanc,Yeezy 350 V1 - Enfant / 36 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,36,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-36-Enfant-Crème,Yeezy 350 V1 - Enfant / 36 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,36,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-36-Enfant-Noir,Yeezy 350 V1 - Enfant / 36 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,36,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-37-Enfant-Blanc,Yeezy 350 V1 - Enfant / 37 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,37,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-37-Enfant-Crème,Yeezy 350 V1 - Enfant / 37 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,37,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-37-Enfant-Noir,Yeezy 350 V1 - Enfant / 37 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,37,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-38-Enfant-Blanc,Yeezy 350 V1 - Enfant / 38 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,38,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-38-Enfant-Crème,Yeezy 350 V1 - Enfant / 38 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,38,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-38-Enfant-Noir,Yeezy 350 V1 - Enfant / 38 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,38,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-39-Enfant-Blanc,Yeezy 350 V1 - Enfant / 39 / Blanc,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,39,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-39-Enfant-Crème,Yeezy 350 V1 - Enfant / 39 / Crème,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,39,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-84,SNK-84-39-Enfant-Noir,Yeezy 350 V1 - Enfant / 39 / Noir,220,1,taxable,1,,visible,pa_genre,Enfant,1,1,,pa_taille,39,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,"Running, Lifestyle, Streetwear",,1
variation,SNK-85,SNK-85-39-Homme-Blanc,Yeezy 700 V3 - Homme / 39 / Blanc,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,39,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-39-Homme-Crème,Yeezy 700 V3 - Homme / 39 / Crème,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,39,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-39-Homme-Noir,Yeezy 700 V3 - Homme / 39 / Noir,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,39,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-40-Homme-Blanc,Yeezy 700 V3 - Homme / 40 / Blanc,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-40-Homme-Crème,Yeezy 700 V3 - Homme / 40 / Crème,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-40-Homme-Noir,Yeezy 700 V3 - Homme / 40 / Noir,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-405-Homme-Blanc,Yeezy 700 V3 - Homme / 40.5 / Blanc,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-405-Homme-Crème,Yeezy 700 V3 - Homme / 40.5 / Crème,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-405-Homme-Noir,Yeezy 700 V3 - Homme / 40.5 / Noir,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-41-Homme-Blanc,Yeezy 700 V3 - Homme / 41 / Blanc,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,41,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-41-Homme-Crème,Yeezy 700 V3 - Homme / 41 / Crème,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,41,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-41-Homme-Noir,Yeezy 700 V3 - Homme / 41 / Noir,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,41,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-42-Homme-Blanc,Yeezy 700 V3 - Homme / 42 / Blanc,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-42-Homme-Crème,Yeezy 700 V3 - Homme / 42 / Crème,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-42-Homme-Noir,Yeezy 700 V3 - Homme / 42 / Noir,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-425-Homme-Blanc,Yeezy 700 V3 - Homme / 42.5 / Blanc,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-425-Homme-Crème,Yeezy 700 V3 - Homme / 42.5 / Crème,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-425-Homme-Noir,Yeezy 700 V3 - Homme / 42.5 / Noir,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,42.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-43-Homme-Blanc,Yeezy 700 V3 - Homme / 43 / Blanc,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-43-Homme-Crème,Yeezy 700 V3 - Homme / 43 / Crème,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-43-Homme-Noir,Yeezy 700 V3 - Homme / 43 / Noir,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,43,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-44-Homme-Blanc,Yeezy 700 V3 - Homme / 44 / Blanc,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-44-Homme-Crème,Yeezy 700 V3 - Homme / 44 / Crème,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-44-Homme-Noir,Yeezy 700 V3 - Homme / 44 / Noir,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-445-Homme-Blanc,Yeezy 700 V3 - Homme / 44.5 / Blanc,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-445-Homme-Crème,Yeezy 700 V3 - Homme / 44.5 / Crème,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-445-Homme-Noir,Yeezy 700 V3 - Homme / 44.5 / Noir,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,44.5,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-45-Homme-Blanc,Yeezy 700 V3 - Homme / 45 / Blanc,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-45-Homme-Crème,Yeezy 700 V3 - Homme / 45 / Crème,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-45-Homme-Noir,Yeezy 700 V3 - Homme / 45 / Noir,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,45,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-46-Homme-Blanc,Yeezy 700 V3 - Homme / 46 / Blanc,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-46-Homme-Crème,Yeezy 700 V3 - Homme / 46 / Crème,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-46-Homme-Noir,Yeezy 700 V3 - Homme / 46 / Noir,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,46,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-47-Homme-Blanc,Yeezy 700 V3 - Homme / 47 / Blanc,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-47-Homme-Crème,Yeezy 700 V3 - Homme / 47 / Crème,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-47-Homme-Noir,Yeezy 700 V3 - Homme / 47 / Noir,240,1,taxable,1,,visible,pa_genre,Homme,1,1,,pa_taille,47,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-36-Femme-Blanc,Yeezy 700 V3 - Femme / 36 / Blanc,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-36-Femme-Crème,Yeezy 700 V3 - Femme / 36 / Crème,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-36-Femme-Noir,Yeezy 700 V3 - Femme / 36 / Noir,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,36,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-37-Femme-Blanc,Yeezy 700 V3 - Femme / 37 / Blanc,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-37-Femme-Crème,Yeezy 700 V3 - Femme / 37 / Crème,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-37-Femme-Noir,Yeezy 700 V3 - Femme / 37 / Noir,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,37,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-38-Femme-Blanc,Yeezy 700 V3 - Femme / 38 / Blanc,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-38-Femme-Crème,Yeezy 700 V3 - Femme / 38 / Crème,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-38-Femme-Noir,Yeezy 700 V3 - Femme / 38 / Noir,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,38,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-39-Femme-Blanc,Yeezy 700 V3 - Femme / 39 / Blanc,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-39-Femme-Crème,Yeezy 700 V3 - Femme / 39 / Crème,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-39-Femme-Noir,Yeezy 700 V3 - Femme / 39 / Noir,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,39,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-40-Femme-Blanc,Yeezy 700 V3 - Femme / 40 / Blanc,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-40-Femme-Crème,Yeezy 700 V3 - Femme / 40 / Crème,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-40-Femme-Noir,Yeezy 700 V3 - Femme / 40 / Noir,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40,1,1,,pa_couleur,Noir,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-405-Femme-Blanc,Yeezy 700 V3 - Femme / 40.5 / Blanc,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Blanc,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
variation,SNK-85,SNK-85-405-Femme-Crème,Yeezy 700 V3 - Femme / 40.5 / Crème,240,1,taxable,1,,visible,pa_genre,Femme,1,1,,pa_taille,40.5,1,1,,pa_couleur,Crème,1,1,,pa_marque,Yeezy,1,1,,Lifestyle,,1
